pid,location,totval
777,37 GIRARD AVE,187000
778,47 GIRARD AVE,173800
779,51 GIRARD AV,180300
780,57 GIRARD AV,159400
781,57 GIRARD AV,2700
782,63 GIRARD AVE,221900
783,69 GIRARD AV,169000
784,75 GIRARD AV,165500
785,79 GIRARD AVE,198300
786,89 GIRARD AV,176700
787,95 GIRARD AV,166200
788,99 GIRARD AV,185600
789,105 GIRARD AV,149400
790,115 GIRARD AV,157300
791,119 GIRARD AVE,148900
792,125 GIRARD AV,118100
793,133 GIRARD AV,133900
794,165 CHURCH ST,76900
795,100 LEY ST,174400
796,94 LEY ST,167100
797,90 LEY ST,187700
798,78 LEY ST,207300
799,74  LEY ST,289800
800,70 LEY ST,154400
801,68 LEY ST,161800
802,64 LEY ST,151300
803,54 LEY ST,168200
804,48 LEY ST,182900
805,42 LEY ST,199000
806,38 LEY ST,189200
807,34 LEY ST,127700
808,26 LEY ST,126800
809,24 LEY ST,176900
810,20 LEY ST,147500
811,445 TOWNSEND AV,182300
812,449 TOWNSEND AV,182900
813,455 TOWNSEND AVE,213500
814,461 TOWNSEND AV,140600
815,165 CHURCH ST,37440600
816,257 CONCORD ST,112300
817,"554 BOSTON POST RD UNIT 301ORANGE, CT 06477",222800
818,19 ALFRED ST,173900
819,23 ALFRED ST,171100
820,29 ALFRED ST,160000
821,37 ALFRED ST,115000
822,47 ALFRED ST,55000
823,47 ALFRED ST,146400
824,"105 SUMMIT STNORTH BRANFORD, CT 06471",143900
825,44 NELSON STREET,137000
826,40 NELSON ST,161500
827,30 NELSON ST,161300
828,154 TOWNSEND AVE,171400
829,20 NELSON ST,181700
830,16 NELSON ST,155600
831,239 CONCORD ST,232200
832,245 CONCORD ST,210200
833,219 CONCORD ST,168700
834,253 CONCORD ST,127900
835,NA,NA
836,305 TOWNSEND AV,8500
837,25 MYRON ST,248700
838,33 MYRON ST,191900
839,"3111 BELAIR DRIVE #25ELAS VEGAS, NV 89109",211700
840,43 MYRON ST,161200
841,47 MYRON ST,189700
842,53 MYRON ST,193900
843,57 MYRON ST,195500
844,63 MYRON ST,159700
845,288 CONCORD ST,171200
846,280 CONCORD ST,181200
847,274 CONCORD ST,166500
848,270 CONCORD ST,198500
849,264 CONCORD ST,144700
850,260 CONCORD ST,146600
851,258 CONCORD ST,197700
852,58 FLORENCE AV,190700
853,54 FLORENCE AV,168400
854,52 FLORENCE AV,182900
855,46 FLORENCE AV,237600
856,40 FLORENCE AV,171900
857,4 DORCHESTER TER,165200
858,2 DORCHESTER TER,169900
859,34 FLORENCE AVE,218100
860,26 FLORENCE AV,160600
861,"960 GRAND AVESAN DIEGO, CA 92109",242100
862,18 FLORENCE AV,156200
863,255 TOWNSEND AV,360900
864,261 TOWNSEND AV,246400
865,265 TOWNSEND AVE,273700
866,271 TOWNSEND AV,485200
867,277 TOWNSEND AV,299000
868,291 TOWNSEND AV,423900
869,295 TOWNSEND AVE,168500
870,293 TOWNSEND AV,223300
871,299 TOWNSEND AV,321300
872,305 TOWNSEND AVE,258700
873,309 TOWNSEND  AVE,112800
874,91 MYRON ST,159500
875,"30 SUFFIELD COURTCHESHIRE, CT 06410",172500
876,99 MYRON ST,177100
877,109 MYRON ST,159800
878,105 MYRON ST,246100
879,115 MYRON ST,183200
880,131 MYRON ST,144000
881,ALFRED ST,57600
882,38 ALFRED  ST,201700
883,32 ALFRED ST,175100
884,28 ALFRED ST,161600
885,18 ALFRED ST,187700
886,16 ALFRED ST,154300
887,16 ALFRED ST,170700
888,273 CONCORD ST,148700
889,275 CONCORD ST,191500
890,281 CONCORD ST,184900
891,371 TOWNSEND AV,195400
892,17 BURR ST,162800
893,25 BURR STREET,164400
894,7 IRA ST,114900
895,24 IRA ST,173500
896,20 IRA ST,207900
897,12 IRA ST,127700
898,2 IRA ST,201400
899,1A IRA,183600
900,325 TOWNSEND AV,155200
901,333 TOWNSEND AV,157000
902,165 CHURCH ST,4300
903,343 TOWNSEND AV,182800
904,341 TOWNSEND AV,222500
905,351 TOWNSEND AV,178600
906,357 TOWNSEND AV,175900
907,361  TOWNSEND AV,163200
908,"1661 WORTHINGTON RD STE 100WEST PALM BEACH, FL 33409",141200
909,37 BURR ST,146500
910,39 BURR ST,152400
911,45 BURR ST,217900
912,55 BURR ST,205700
913,191 SHERMAN AVE  1ST FL,192200
914,"89 BENNETT RD.EAST HAVEN, CT 06513",194900
915,338 CONCORD ST,121900
916,334 CONCORD ST,201200
917,324 CONCORD ST,244700
918,320 CONCORD ST,183000
919,72 MYRON ST,56500
920,72 MYRON ST,189000
921,64 MYRON ST,201300
922,60 MYRON ST,153200
923,48 LINDEN ST,3100
924,1  IRA ST,241200
925,10 IRA ST,254000
926,15 IRA ST,239500
927,3 IRA ST,190100
928,5 IRA ST,177600
929,9 IRA ST,157200
930,NA,NA
931,21 IRA ST,190100
932,23 IRA ST,168600
933,5 ELMER ST,181200
934,7 ELMER ST,181300
935,15 ELMER ST,198600
936,25 ELMER ST,153300
937,35 ELMER ST,186400
938,1800 DEAN ST,188100
939,1760 DEAN ST,140600
940,130 MYRON ST,114400
941, DEAN ST,1100
942,124 MYRON ST,117400
943,118 MYRON ST,184800
944,112 MYRON ST,183200
945,106 MYRON ST,155500
946,100 MYRON ST,191100
947,96 MYRON ST,180500
948,297 CONCORD ST,142600
949,301 CONCORD ST,195600
950,307 CONCORD ST,161500
951,165 CHRUCH ST.,6900
952,720 EDGEWOOD AV,515000
953,197 TOWNSEND AV,318700
954,15 PARKER PLACE,228300
955,21 PARKER PL,176300
956,25 PARKER PL,175000
957,"45 E POINT LOOKOUTMILFORD, CT 06460",184600
958,35 PARKER PL,193800
959,37 PARKER PL,180900
960,41 PARKER PL,185000
961,45 PARKER PLACE,196000
962,51 PARKER PL,194000
963,55 PARKER PL,212000
964,52 BEECHER PL,188600
965,50  BEECHER PL,171700
966,46 BEECHER PL,213500
967,42 BEECHER PL,205900
968,38 BEECHER PL,190800
969,34 BEECHER PL,216700
970,138 TOWNSEND AV,147600
971,18 BEECHER PLACE,174200
972,14 BEECHER PLACE,191300
973,"407 WHEELERS FARM RDORANGE, CT 06477",367500
974,187  TOWNSEND AV,308800
975,201 CONCORD ST,212100
976,71 PARKER PL,165900
977,"123 HARRAL AVBRIDGEPORT, CT 06604-3003",249400
978,91 PARKER PL,177100
979,95 PARKER PL,168500
980,"210 RESERVOIR RDKILLINGWORTH, CT 06419",148400
981,"154 TOWNSEND AVEAST HAVEN, CT 06512",155700
982,188 COLD SPRING STAPT1,148200
983,28 ARDEN  ST,145300
984,24 ARDEN ST,165700
985,20 ARDEN ST,155100
986,14 ARDEN ST,134100
987,"4400 WILL ROGERS PKWY STE 300OKLAHOMA CITY, OK 73108",148600
988,173 CONCORD ST,174700
989,189 CONCORD ST,179900
990,193 CONCORD ST,189600
991,"360 COSEY BEACH AVEEAST HAVEN, CT 06512",233500
992,19 FLORENCE AV,146700
993,25 FLORENCE AV,212800
994,35 FLORENCE AV,227400
995,37 FLORENCE AV,191700
996,"PO BOX 882NORTH HAVEN, CT 06473",166700
997,32 MANSION ST,163800
998,30 MANSION ST,176100
999,28 MANSION ST,261400
1000,22 MANSION ST,194900
1001,18 MANSION ST,197500
1002,14 MANSION ST,191200
1003,8 MANSION ST,203100
1004,4 MANSION ST,200900
1005,28 PARKER PL,202400
1006,18 MANSION ST,5500
1007,24 PARKER PLACE,192800
1008,223 TOWNSEND AV,5400
1009,18 PARKER PL,201700
1010,207 TOWNSEND AVE,310500
1011,211 TOWNSEND AV,450800
1012,215 TOWNSEND AV,258800
1013,219 TOWNSEND AV,353600
1014,223 TOWNSEND AV,370900
1015,225 TOWNSEND AV,361700
1016,229 TOWNSEND AV,284000
1017,235 TOWNSEND AV,359400
1018,239 TOWNSEND AVE,288700
1019,241 TOWNSEND AV,233200
1020,245 TOWNSEND AV,296800
1021,53 FLORENCE AV,190900
1022,51 PEARL ST #3,173000
1023,61 FLORENCE AV,171900
1024,65 FLORENCE AV,193500
1025,69 FLORENCE AV,168600
1026,236 CONCORD ST,193000
1027,230 CONCORD ST,174900
1028,6 JEFFERSON ST,145700
1029,"4400 WILL ROGERS PKWY STE 300OKLAHOMA CITY, OK 73108",161900
1030,"1802 STATE STHAMDEN, CT 06517",193900
1031,50 PARKER PL,239900
1032,11 MANSION ST,194200
1033,15 MANSION ST,268000
1034,25 MANSION ST,192800
1035,27 MANSION ST,205800
1036,29 MANSION ST,219600
1037,33 MANSION ST,163300
1038,227 CONCORD ST,165200
1039,11 NELSON ST,155300
1040,15 NELSON ST,192900
1041,"173 MILL PLAIN RDBRANFORD, CT 06405",201200
1042,41 NELSON ST,132400
1043,47 NELSON ST,139800
1044,1610 DEAN ST,146200
1045,110 PARKER PL,134100
1046,100 PARKER PL,188700
1047,94 PARKER PL,191300
1048,80 PARKER PL,191100
1049,76 PARKER PLACE,162800
1050,74 PARKER PL,178100
1051,72 PARKER PL,151200
1052,68 PARKER PLACE,179300
1053,219 CONCORD ST,195400
1054,223 CONCORD ST,148200
1055,165 CHURCH ST,183700
1056,720 EDGEWOOD AV,188100
1057,154  TOWNSEND AV,400500
1058,150 TOWNSEND AV,351800
1059,146 TOWNSEND AV,385700
1060,144 TOWNSEND AV,387600
1061,138 TOWNSEND AVE,393300
1062,138 TOWNSEND AVE,1400
1063,138 TOWNSEND AV,441000
1064,120 TOWNSEND AV,319000
1065,112 TOWNSEND AV,549400
1066,110 TOWNSEND AV,411100
1067,100 TOWNSEND AV,521900
1068,"163 SKYVIEW LANENEW CANAAN, CT 06840",387900
1069,90 TOWNSEND AV,483100
1070,90 TOWNSEND AV,1200
1071,"1782 RIDGE ROADNORTH HAVEN, CT 06473",363000
1072,80 TOWNSEND AV,492700
1073,31 ALDEN ST,184600
1074,25 ALDEN ST,195800
1075,1366 DEAN ST,211900
1076,1340 DEAN ST,196900
1077,1354 DEAN ST,231800
1078,1332 DEAN ST,232700
1079,1320 DEAN ST,185200
1080,1310 DEAN ST,195500
1081,1294 DEAN ST,153700
1082,1284 DEAN STREET,169400
1083,1274 DEAN ST,178800
1084,1264 DEAN ST,212700
1085,1254 DEAN ST,181800
1086,1244 DEAN ST,181700
1087,1236 DEAN ST,195800
1088,1224 DEAN ST,169600
1089,50 MORRIS CSWY,129300
1090,44 MORRIS CSWY,138900
1091,38 MORRIS CSWY,179300
1092,111 PARK ST #IE,186100
1093,7 CONCORD ST,174900
1094,9 CONCORD ST,154900
1095,23  CONCORD ST,192100
1096,27 CONCORD ST,192100
1097,31 CONCORD ST,141700
1098,37 CONCORD ST,185200
1099,43 CONCORD ST,177200
1100,49 CONCORD ST,149300
1101,55 CONCORD ST,157300
1102,61 CONCORD ST,149300
1103,67 CONCORD STREET,153400
1104,71 CONCORD ST,161400
1105,77 CONCORD ST,193300
1106,81  CONCORD ST,177200
1107,85 CONCORD ST,157200
1108,91 CONCORD ST,166500
1109,109 CONCORD ST,165600
1110,101 CONCORD ST,156800
1111,107 CONCORD ST,176500
1112,109 CONCORD ST,176300
1113,111 CONCORD ST,156700
1114,121 CONCORD ST,182400
1115,127 CONCORD ST,159200
1116,17 ALDEN ST,271800
1117,37 SHOREHAM RD,181800
1118,80 CONCORD ST,175300
1119,78 CONCORD ST,162000
1120,94 CONCORD ST,210700
1121,90 CONCORD ST,208800
1122,88 CONCORD ST,237100
1123,87  TOWNSEND AV,213100
1124,89 TOWNSEND AV,143100
1125,99 TOWNSEND AVE,80000
1126,99 TOWNSEND AVE,232300
1127,231 RUSSELL ST,186500
1128,115 TOWNSEND AV,207800
1129,117 TOWNSEND AV,160100
1130,139 TOWNSEND AV,186200
1131,17 SHOREHAM RD,180900
1132,"23 LAUREL STBRANFORD, CT 06405",199300
1133,25 SHOREHAM RD,176400
1134,33 SHOREHAM RD,202900
1135,51 BEECHER PLACE,291300
1136,154 CONCORD ST UNIT 156,186400
1137,"399 STRONG STEAST HAVEN, CT 06512",214300
1138,146 CONCORD ST,178100
1139,140 CONCORD ST,168700
1140,136 CONCORD ST,188800
1141,132 CONCORD ST,190300
1142,36 SHOREHAM RD,170700
1143,32 SHOREHAM RD,155400
1144,28 SHOREHAM RD,202100
1145,"PO BOX 59840SCHAUMBURG, IL 60159-0840",204800
1146,16 SHOREHAM ROAD,173400
1147,14 SHOREHAM RD,310600
1148,139 TOWNSEND AV,186300
1149,143 TOWNSEND AV,166500
1150,"37 OAK HILL LANEWOODBRIDGE, CT 06525",220800
1151,151 TOWNSEND AV,212800
1152,155 TOWNSEND AV,320100
1153,165 TOWNSEND AVE,327400
1154,171 TOWNSEND AV,344300
1155,15 BEECHER PL,189800
1156,"2428 33 STASTORIA, NY 11102",212100
1157,37 BEECHER PL,252900
1158,39 BEECHER PL,168400
1159,41 BEECHER PL,201100
1160,45 BEECHER PL,175500
1161,BEECHER PL,1100
1162,35 EDEN ST,158700
1163,1414 DEAN ST,164400
1164,30 ALDEN ST,154400
1165,14 ALDEN ST,184000
1166,20 ALDEN ST,203500
1167,135 CONCORD ST,190300
1168,141 CONCORD ST,157700
1169,145 CONCORD ST,139300
1170,151 CONCORD ST,226200
1171,11 EDEN ST,128100
1172,15 EDEN ST,154900
1173,25 EDEN ST,5800
1174,NA,NA
1175,25 EDEN ST,143900
1176,41 ARDEN ST,137100
1177,1500 DEAN ST,167400
1178,1500 DEAN ST,153400
1179,34 EDEN ST,142400
1180,26 EDEN ST,170000
1181,"20 EDEN STHAMDEN, CT 06517",228300
1182,14 EDEN ST,188800
1183,"10 WILDERNESS DRNORTH BRANFORD, CT 06471",130400
1184,165 CONCORD ST,163000
1185,"721 CENTER STWALLINGFORD, CT 06492",162400
1186,11 ARDEN ST,159200
1187,15 ARDEN ST,165500
1188,17 ARDEN ST,171800
1189,31 ARDEN ST,150600
1190,37 ARDEN ST,138500
1191,NA,NA
1192,NA,NA
1193,NA,NA
1194,56 MORRIS COVE RD,2805900
1195,"PO BOX 110696TRUMBULL, CT 06611",546300
1196,74 TOWNSEND AV,540700
1197,70 TOWNSEND AV,485800
1198,66 TOWNSEND AVE,402400
1199,"7 PHILIP PLNORTH HAVEN, CT 06473",400800
1200,56 TOWNSEND AV,421600
1201,48 TOWNSEND AV,341800
1202,75 BEACON AV,388000
1203,94 MORRIS COVE RD,522100
1204,112 LENOX ST,535200
1205,112 LENOX ST,594200
1206,82 MORRIS COVE RD,361200
1207,76 MORRIS COVE RD,373700
1208,70 MORRIS COVE RD,575800
1209,64 MORRIS CORE RD,475600
1210,56 MORRIS COVE RD,641900
1211,450 LIGHTHOUSE RD,126800
1212,NA,NA
1213,165 CHURCH ST,67200
1214,"9 DEPOT STMILFORD, CT 06460",160800
1215,"9 DEPOT STMILFORD, CT 06460",5000
1216,20 TOWNSEND AV,179700
1217,18 TOWNSEND AV,140200
1218,16 TOWNSEND AV,150100
1219,14 TOWNSEND AV,155000
1220,12 TOWNSEND AV,170700
1221,42 GREENWOOD ST,169700
1222,8 TOWNSEND AV,180900
1223,P O BOX 1917,182900
1224,91 SHELTON AV STE 110,171100
1225,8 DOUGLASS AV,171500
1226,453 LIGHTHOUSE RD,143200
1227,457 LIGHTHOUSE RD,181600
1228,461 LIGHTHOUSE ROAD,164600
1229,NA,NA
1230,471 LIGHTHOUSE RD,205100
1231,475 LIGHTHOUSE ROAD,207400
1232,"9 DEPOT STMILFORD, CT 06460",163400
1233,"485 MICA COURTHUNTINGTON, CT 06484",229100
1234,"90 SUMMER LNNORTH HAVEN, CT 06473",202900
1235,499 LIGHTHOUSE RD,208800
1236,38 TOWNSEND AV,290300
1237,38 TOWNSEND AV,162900
1238,30 TOWNSEND AV,123500
1239,254 BRADLEY  ST,1000
1240,"67 CHARTER OAK AVEAST HAVEN, CT 06512-0000",217400
1241,165 CHURCH ST,67600
1242,165 CHURCH ST,760500
1243,506 LIGHTHOUSE RD,157600
1244,502 LIGHTHOUSE RD,177800
1245,496 LIGHTHOUSE RD,180900
1246,490 LIGHTHOUSE RD,169900
1247,38 TOWNSEND AV,154500
1248,35 MORRIS COVE RD,176600
1249,43 MORRIS COVE ROAD,173800
1250,47 MORRIS COVE RD,175000
1251,33 TOWNSEND AV,186400
1252,57 MORRIS COVE RD,162100
1253,38 TOWNSEND AVE,172800
1254,30 TOWNSEND AVE,30100
1255,254 BRADLEY  ST,400
1256,38 TOWNSEND AV,400
1257,NA,NA
1258,70 CONCORD ST,169000
1259,66 CONCORD ST,201600
1260,60 CONCORD ST,224800
1261,54 CONCORD ST,178700
1262,50 CONCORD ST,233500
1263,NA,NA
1264,"16 MONTOYA CIRCLEBRANFORD, CT 06405",158500
1265,"250 MEADOW STBRANFORD, CT 06405",189300
1266,30 CONCORD ST,223200
1267,"7-11 SO BROADWAY   STE 210WHITE PLAINS, NY 10601",3200
1268,107 CONCORD ST,213300
1269,107 CONCORD STREET,125300
1270,"106 EDGEWOOD DRNORTH BRANFORD, CT 06471",183600
1271,35 TOWNSEND AV,304200
1272,38 TOWNSEND AV,172400
1273,165 CHURCH ST,2100
1274,450 LIGHTHOUSE RD,200400
1275,45 TOWNSEND AVE,189400
1276,49 TOWNSEND AV,169200
1277,"138 WARNER RDNORTH HAVEN, CT 06473-3535",202000
1278,"24 BARTLETT RDEAST HAVEN, CT 06512",173600
1279,61 TOWNSEND AV,170800
1280,65 TOWNSEND AV,182500
1281,67 TOWNSEND AV,296200
1282,75 TOWNSEND AV,176100
1283,81 TOWNSEND AV,209600
1284,1 DOUGLASS AV,216900
1285,2 TOWNSEND AVE,209500
1286,129 OCEAN VIEW ST,174500
1287,125 OCEAN VIEW ST,195900
1288,55 CLIFFORD TER,185500
1289,59 CLIFFORD TER,187600
1290,"987 HILLSBORO MILEHILLSBORO BEACH, FL 33062",58500
1291,106 MEADOW VIEW TER,278800
1292,NA,NA
1293,NA,NA
1294,104 MEADOW VIEW ST,159100
1295,"19 RICHILL RDBRANFORD, CT 06405",160000
1296,"19 RICHILL RDBRANFORD, CT 06405",241100
1297,"19 RICHILL RDBRANFORD, CT 06405",189500
1298,50 SHEPARD AV,224500
1299,115 OCEAN VIEW ST,202100
1300,415 LIGHTHOUSE RD,174200
1301,340 MARION ST,134200
1302,334 MARION ST,172800
1303,328 MARION ST,174500
1304,324 MARION ST,167000
1305,"1661 WORTHINGTON RD STE 100WEST PALM BEACH, FL 33409",309000
1306,7 CONSTANCE ST,251500
1307,314 MARION ST,187300
1308,308 MARION ST,156500
1309,300 MARION ST,177300
1310,296 MARION ST,187900
1311,286 MARION ST,186300
1312,280 MARION ST,174200
1313,272 MARION ST,210600
1314,40 TOLLI TER,178700
1315,NA,NA
1316,NA,NA
1317,NA,NA
1318,62 CLIFFORD TER,216300
1319,60 CLIFFORD TERRACE,189900
1320,137 OCEAN VIEW ST,229000
1321,143 OCEAN VIEW ST,202000
1322,147 OCEAN VIEW ST,172200
1323,157 OCEAN VIEW ST,149300
1324,161 OCEAN VIEW ST,156000
1325,163 OCEAN VIEW ST,163500
1326,167 OCEAN VIEW ST,221700
1327,357 LIGHTHOUSE RD,205200
1328,361 LIGHTHOUSE RD,147200
1329,316 ST JOHN ST,176600
1330,28 ANTHONY DR,197000
1331,24 ANTHONY DR,185400
1332,18 ANTHONY DR,159600
1333,12 ANTHONY DR,174600
1334,6 ANTHONY DR,200100
1335,28 ANTHONY DR,2100
1336,3 ANTHONY DR,165000
1337,9 ANTHONY DR,184800
1338,15 ANTHONY DR,207700
1339,21 ANTHONY DR,235700
1340,27 ANTHONY DR,1400
1341,27 ANTHONY DR,170600
1342,387 LIGHTHOUSE RD,209100
1343,397 LIGHTHOUSE RD,168200
1344,401 LIGHTHOUSE RD,248200
1345,411 LIGHTHOUSE RD,176200
1346,435 LIGHTHOUSE RD,164400
1347,NA,NA
1348,NA,NA
1349,230 SOUTH END RD,174300
1350,82 MAIN ST,165800
1351,214 SOUTH END RD,168200
1352,210 SOUTH END RD,164000
1353,"9932 CHANNING CIRCLERICHMOND, VA 23235",178100
1354,"227 HEMINGWAY AVEAST HAVEN, CT 06512",179900
1355,"1214 DIXWELL AVEHAMDEN, CT 06514",183300
1356,"132 RENEES WAYGUILFORD, CT 06437",211100
1357,158 SOUTH END RD,134300
1358,144 SOUTH END RD,126900
1359,180 MEADOW VIEW ST,148700
1360,174 MEADOW VIEW ST,173900
1361,170 MEADOW VIEW ST,216800
1362,158 MEADOW VIEW ST,265200
1363,168 MEADOW VIEW ST,174700
1364,265 MARION ST,146200
1365,285 MARION ST,167000
1366,285 MARION ST,189900
1367,307 MARION ST,156500
1368,309 MARION ST,175100
1369,309 MARION ST,216900
1370,311 MARION ST,181800
1371,311 MARION ST,167400
1372,"58 ARTHUR RDNORTH BRANFORD, CT 06471",174700
1373,323 MARION ST,156200
1374,329 MARION ST,213100
1375,337 MARION ST,173600
1376,341 MARION ST,344300
1377,NA,NA
1378,425 LIGHTHOUSE RD,239300
1379,NA,NA
1380,149 COVE ST,277300
1381,190 OCEAN VIEW ST,203400
1382,346 LIGHTHOUSE RD,357200
1383,338 LIGHTHOUSE RD,254900
1384,330 LIGHTHOUSE RD,150000
1385,328 LIGHTHOUSE RD,358300
1386,"139 SW 52ND STCAPE CORAL, FL 33914-7128",200500
1387,"1661 WORTHINGTON RD STE 100WEST PALM BEACH, FL 33409",200600
1388, COVE ST,4200
1389,"16 BUTTON BALL RDOLD LYME, CT 06371",286500
1390,141 COVE ST,280300
1391,"255 THORNTON STHAMDEN, CT 06517",273000
1392,450 LIGHTHOUSE RD,1948000
1393,190 COVE ST,307400
1394,184 COVE ST,236900
1395,180 COVE ST,482500
1396,56 MORRIS COVE RD,386300
1397,174 COVE ST,363900
1398,170 COVE ST,504700
1399,160 COVE ST,364900
1400,P.O. BOX 8163,312800
1401,NA,NA
1402,NA,NA
1403,144 COVE ST,390800
1404,138  COVE ST,609100
1405,134 COVE ST,426800
1406,"96 FORBES PLEAST HAVEN, CT 06512",229100
1407,"10 WILSON RDEASTON, CT 06612",258800
1408,"55 MONTICELLO DRBRANFORD, CT 06405",2100
1409,COVE ST,2100
1410,"55 MONTICELLO DRBRANFORD, CT 06405",1318300
1411,38 TOWNSEND AV,146600
1412,38 TOWNSEND AV,160300
1413,430 LIGHTHOUSE RD,203400
1414,420 LIGHTHOUSE RD,200500
1415,416 LIGHTHOUSE RD,186300
1416,412 LIGHTHOUSE RD,151200
1417,402 LIGHTHOUSE RD,225300
1418,"958 DIXWELL AVHAMDEN, CT 06514",151800
1419,"30 JENICK LANEWOODBRIDGE, CT 06525",127100
1420,382 LIGHTHOUSE RD,156100
1421,376 LIGHTHOUSE RD,158200
1422,370 LIGHTHOUSE RD,169200
1423,360 LIGHTHOUSE RD,234300
1424,"69 KINGS HIGHWAYNORTH HAVEN, CT 06473",204700
1425,171 COVE ST,193100
1426,179 COVE ST,338700
1427,181 COVE ST,265300
1428,165 CHURCH ST,236400
1429,56 MORRIS COVE RD,243500
1430,"9 DEPOT STMILFORD, CT 06460",136600
1431,38 TOWNSEND AVE,66500
1432,458 GRAND AVE SUITE 111,60500
1433,21 LONGHINI LANE,62700
1434,205 WHITNEY AV 1ST FL,57800
1435,458 GRAND AVE SUITE 111,60900
1436,205 WHITNEY AV 1ST FL,71200
1437,458 GRAND AVE SUITE 111,60200
1438,165 CHURCH ST,56300
1439,105 MEADOW VIEW ST,216300
1440,458 GRAND AVE SUITE 111,54000
1441,458 GRAND AVE SUITE 111,58700
1442,458 GRAND AVE SUITE 111,59800
1443,205 WHITNEY AV 1ST FL,58700
1444,205 WHITNEY AV,57800
1445,458 GRAND AVE SUITE 111,58300
1446,NA,NA
1447,458 GRAND AVE SUITE 111,66200
1448,"PO BOX 875339WASILLA, AK 99687",6200
1449,458 GRAND AVE SUITE 111,61700
1450,165 CHURCH ST,71000
1451,143 MEADOW VIEW ST,199500
1452,6 LIGHTHOUSE POINT TER,182700
1453,6 LIGHTHOUSE POINT TER,54100
1454,458 GRAND AVE SUITE 111,66500
1455,458 GRAND AVE SUITE 111,2100
1456,52 CART RD,61900
1457,52 CART RD,319100
1458,62 CART RD,154900
1459,458 GRAND AVE SUITE 111,51700
1460,458 GRAND AVE SUITE 111,53500
1461,14 LIGHTHOUSE POINT RD,54200
1462,458 GRAND AVE SUITE 111,53500
1463,10 LIGHTHOUSE POINT TER,207900
1464,14 LIGHTHOUSE POINT TER,188100
1465,16 LIGHTHOUSE POINT TER,217900
1466,NA,NA
1467,"709 N GREENBRIER DRORANGE, CT 06477",278000
1468,30 LIGHTHOUSE POINT TER,252300
1469,165 CHURCH ST,70000
1470,165 CHURCH ST,72500
1471,14 LIGHTHOUSE POINT RD,57000
1472,114 CART RD,209400
1473,NA,NA
1474,18 CART ROAD,232500
1475,75 MEADOW VIEW ST,186000
1476,71 MEADOW VIEW RD,167700
1477,79 MEADOW VIEW ST,236300
1478,120 SOUTH END RD,155400
1479,110 SOUTH END RD,148600
1480,19 LIGHTHOUSE POINT TER,187000
1481,90 SOUTH END RD,592600
1482,21 LIGHTHOUSE POINT TER,191600
1483,90 SOUTH END RD,38600
1484,58 SOUTH END RD,39000
1485,58 SOUTH END RD,156100
1486,44 SOUTH END RD,164000
1487,44 SOUTH END RD,43800
1488,458 GRAND AVE SUITE 111,2100
1489,458 GRAND AVE SUITE 111,6000
1490,58 SOUTH END RD,6000
1491,58 SOUTH END RD,6000
1492,58 SOUTH END RD,6500
1493,19 LIGHTHOUSE POINT TER,179100
1494,11 LIGHTHOUSE POINT TER,178900
1495,7 LIGHTHOUSE POINT TER,147200
1496,"12 OLD TOWN RDSEYMOUR, CT 06483",731400
1497,7 CORA ST,227300
1498,11  CORA ST,219200
1499,821 TOWNSEND AVE,191700
1500,"11 SOUTH SHORE DR UNIT 317EAST HAVEN, CT 06512",228200
1501,821 TOWNSEND AV,165900
1502,251 LIGHTHOUSE RD,204600
1503,257 LIGHTHOUSE RD,155100
1504,265 LIGHTHOUSE RD,267400
1505,269 LIGHTHOUSE RD,162700
1506,273 LIGHTHOUSE RD,117800
1507,277 LIGHTHOUSE RD,274700
1508,"155 SHORT BEACH RDEAST HAVEN, CT 06512",147400
1509,293 LIGHTHOUSE RD,223600
1510,305 LIGHTHOUSE RD,180900
1511,307 LIGHTHOUSE RD,162200
1512,311 LIGHTHOUSE RD,207500
1513,128 MORRIS AVE,178300
1514,124 MORRIS AV,211700
1515,6 DOTY PL,225900
1516,10 DOTY PLACE,195700
1517,16 DOTY PLACE,153800
1518,24 DOTY PL,191400
1519,"50 TUMBLE BROOK RDWOODBRIDGE, CT 06525",207600
1520,18  MARIN RD,200800
1521,175 LIGHTHOUSE RD,379100
1522,105 MORRIS AV,183800
1523,"29420 PINE VILLA CIRCLEPUNTA GORDA, FL 33982",178900
1524,19 CLIFFORD TERRACE,152600
1525,25 CLIFFORD TERRACE,200800
1526,128 OCEAN VIEW ST,135100
1527,34 SHEPARD AV,267200
1528,26 SHEPARD AV,167700
1529,20 SHEPARD AVE,173600
1530,16 SHEPARD AV,207900
1531,12 SHEPARD AV,160000
1532,4 SHEPARD AVE,143400
1533,325 LIGHTHOUSE RD,1017500
1534,345 LIGHTHOUSE RD,186200
1535,347 LIGHTHOUSE RD,227300
1536,170  OCEAN VIEW ST,158300
1537,164 OCEAN VIEW ST,199300
1538,158 OCEAN VIEW ST,175100
1539,152 OCEAN VIEW ST,153900
1540,152 OCEAN VIEW ST,5500
1541,148 OCEAN VIEW ST,183700
1542,281 LLOYD ST,181400
1543,22 CLIFFORD TER,160500
1544,14 CLIFFORD TER,167400
1545,8  CLIFFORD TER,129800
1546,"8 VERA STEAST HAVEN, CT 06512-0000",144800
1547,2 CLIFFORD TER,195400
1548,117 MORRIS AV,223700
1549,125 MORRIS AV,171600
1550,265 COLLEGE ST #5H,223000
1551,7 COVE ST,373300
