"pid","location","totval"
435,"123 TUTTLE DRNEW HAVEN, CT 06512",236000
436,"129 TUTTLE DRIVENEW HAVEN, CT 06512",187900
437,"139  TUTTLE DRNEW HAVEN, CT 06512",218100
438,"147 TUTTLE DRNEW HAVEN, CT 06511",203300
439,"155 TUTTLE DRNEW HAVEN, CT 06512",249900
440,"167 TUTTLE DRIVENEW HAVEN, CT 06512",370100
441,"2046 WHITNEY AVHAMDEN, CT 06517",1000
442,"110 TOWNSEND TERNEW HAVEN, CT 06512",191100
443,"102 TOWNSEND TERNEW HAVEN, CT 06512",186800
444,"96 TOWNSEND TERNEW HAVEN, CT 06511",177500
445,"14221 DALLAS PKWYDALLAS, TX 75254",195200
446,"84 TOWNSEND TERNEW HAVEN, CT 06512",189900
447,"80 TOWNSEND TERNEW HAVEN, CT 06512",152500
448,"72 TOWNSEND TERRACENEW HAVEN, CT 06512",225900
449,"66 TOWNSEND TERNEW HAVEN, CT 06512",175900
450,"60 TOWNSEND TERRACENEW HAVEN, CT 06512",165100
451,"52 TOWNSEND TERNEW HAVEN, CT 06512",223700
452,"46 TOWNSEND TERNEW HAVEN, CT 06512",186300
453,"38 TOWNSEND TERNEW HAVEN, CT 06512",166900
454,"30 TOWNSEND TERNEW HAVEN, CT 06511",197300
455,"22 TOWNSEND TERNEW HAVEN, CT 06512",173600
456,"663  TOWNSEND AVNEW HAVEN, CT 06512",342700
457,"C/O SHARON TOWNSHEND783 LAWRENCE RDPOWNAL, ME 04069",1000
458,"C/O SHARON TOWNSHEND625 E MAIN STBRANFORD, CT 06405",82800
459,"C/O CYNTHIA TOWNSHEND-LACOCK1420 WEST STGUILFORD, CT 06437",1058400
460,"C/O SHARON TOWNSHEND783 LAWRENCE RDPOWNAL, ME 04069",1900
461,"C/O SHARON TOWNSHEND783 LAWRENCE RDPOWNAL, ME 04069",415
462,"C/O SHARON TOWNSHEND783 LAWRENCE RDPOWNAL, ME 04069",222300
463,"147 TUTTLE DRNEW HAVEN, CT 06512",225700
464,"601 TOWNSEND AVNEW HAVEN, CT 06511",317000
465,"23 HALL STNEW HAVEN, CT 06512",196200
466,"27 HALL STNEW HAVEN, CT 06512",211300
467,"33 HALL STNEW HAVEN, CT 06512",222000
468,"41  HALL STNEW HAVEN, CT 06512",263700
469,"47 HALL STNEW HAVEN, CT 06512",188700
470,"55 HALL STNEW HAVEN, CT 06511",172900
471,"87 HONEY POT RDWEST HAVEN, CT 06516",169400
472,"65 HALL STNEW HAVEN, CT 06512",169100
473,"71 HALL STNEW HAVEN, CT 06512",203200
474,"77 HALL STNEW HAVEN, CT 06512",198800
475,"83 HALL STNEW HAVEN, CT 06512",170500
476,"89 HALL STNEW HAVEN, CT 06512",168900
477,"95 HALL STNEW HAVEN, CT 06512",171600
478,"103 HALL STNEW HAVEN, CT 06512",209500
479,"105 HALL STNEW HAVEN, CT 06511",171800
480,"424 FORT HALE ROADNEW HAVEN, CT 06512",174600
481,"408 FORT HALE RDNEW HAVEN, CT 06511",168600
482,"400 FORT HALE RDNEW HAVEN, CT 06512",175500
483,"386 FORT HALE RDNEW HAVEN, CT 06512",175400
484,"368 FORT HALE RDNEW HAVEN, CT 06512",186500
485,"386 FORT HALE RDNEW HAVEN, CT 06512",54900
486,"350 FORT HALE RDNEW HAVEN, CT 06512",179800
487,"12 GRANNIS RDORANGE, CT 06477",204900
488,"330 FORT HALE RDNEW HAVEN, CT 06512",178900
489,"320 FORT HALE RDNEW HAVEN, CT 06512",182600
490,"306 FORT HALE ROADNEW HAVEN, CT 06512",173700
491,"294 FORT HALE RDNEW HAVEN, CT 06512",226400
492,"280 FORT HALE RDNEW HAVEN, CT 06512",215500
493,"270 FORT HALE RDNEW HAVEN, CT 06512",235300
494,"260 FORT HALE RDNEW HAVEN, CT 06511",228600
495,"581 TOWNSEND AVNEW HAVEN, CT 06512",172300
496,"591 TOWNSEND AVENUENEW HAVEN, CT 06512",239800
497,"106 HALL STNEW HAVEN, CT 06512",246200
498,"100 HALL STNEW HAVEN, CT 06512",234200
499,"94 HALL STNEW HAVEN, CT 06512",209700
500,"88 HALL STNEW HAVEN, CT 06512",181500
501,"82 HALL STNEW HAVEN, CT 06512",165800
502,"76 HALL STNEW HAVEN, CT 06512",205500
503,"72 HALL STNEW HAVEN, CT 06512",226900
504,"66 HALL STNEW HAVEN, CT 06512",184000
505,"60 HALL STNEW HAVEN, CT 06512",205100
506,"54 HALL STNEW HAVEN, CT 06512",202600
507,"46 HALL STNEW HAVEN, CT 06512",186500
508,"40 HALL STNEW HAVEN, CT 06512",207700
509,"34 HALL STNEW HAVEN, CT 06512",173000
510,"28 HALL STNEW HAVEN, CT 06512",195400
511,"22 HALL STNEW HAVEN, CT 06512",184900
512,"22 HALL STNEW HAVEN, CT 06512",4100
513,"8 HALL STNEW HAVEN, CT 06511",245400
514,"621 TOWNSEND AVNEW HAVEN, CT 06512",252900
515,"216 CROWN STSUITE 502NEW HAVEN, CT 06510",402500
516,"637 TOWNSEND AVENEW HAVEN, CT 06512",5500
517,"49 TOWNSEND TERNEW HAVEN, CT 06512",225000
518,"645 TOWNSEND AVENUENEW HAVEN, CT 06512",239400
519,"655 TOWNSEND AVNEW HAVEN, CT 06512",304200
520,"25 TOWNSEND TERRNEW HAVEN, CT 06512",189400
521,"33 TOWNSEND TERNEW HAVEN, CT 06512",279100
522,"37  TOWNSEND TERNEW HAVEN, CT 06512",298400
523,"43 TOWNSEND TERNEW HAVEN, CT 06512",134100
524,"49 TOWNSEND TERNEW HAVEN, CT 06512",3100
525,"51 TOWNSEND TERNEW HAVEN, CT 06512",163300
526,"59 TOWNSEND TERNEW HAVEN, CT 06512",152500
527,"65 TOWNSEND TERNEW HAVEN, CT 06512",212900
528,"71 TOWNSEND TERNEW HAVEN, CT 06512",206300
529,"77 TOWNSEND TERNEW HAVEN, CT 06512",136600
530,"85 TOWNSEND TERNEW HAVEN, CT 06512",187600
531,"91 TOWNSEND TERNEW HAVEN, CT 06512",154800
532,"99 TOWNSEND TERNEW HAVEN, CT 06512",161500
533,"105 TOWNSEND TERNEW HAVEN, CT 06511",196300
534,"232 HYDE STNEW HAVEN, CT 06512",169900
535,"220 HYDE STNEW HAVEN, CT 06512",215000
536,"15 TOLLI TERNEW HAVEN, CT 06511",194500
537,"19 TOLLI TERNEW HAVEN, CT 06512",211100
538,"27 TOLLI TERNEW HAVEN, CT 06512",220500
539,"35 TOLLI TERNEW HAVEN, CT 06512",215100
540,"43 TOLLI TERNEW HAVEN, CT 06512",268400
541,"59 TOLLI TERNEW HAVEN, CT 06512",293400
542,"52 TOLLI TERNEW HAVEN, CT 06512",218100
543,"48 TOLLI TERRACENEW HAVEN, CT 06512",217700
544,"40 TOLLI TERNEW HAVEN, CT 06512",254400
545,"30 TOLLI TERNEW HAVEN, CT 06512",228100
546,"20 TOLLI TERNEW HAVEN, CT 06512",221200
547,"10 TOLLI TERNEW HAVEN, CT 06512",202600
548,"4 TOLLI TERNEW HAVEN, CT 06512",172300
549,"503 TOWNSEND AVNEW HAVEN, CT 06511",198300
550,"21 STUYVESANT AVNEW HAVEN, CT 06512",63200
551,"21 STUYVESANT AVNEW HAVEN, CT 06512",191700
552,"27 STUYVESANT AVNEW HAVEN, CT 06512",193900
553,"P O BOX 1912NEW HAVEN, CT 06509",153900
554,"41 STUYVESANT AVNEW HAVEN, CT 06512",145500
555,"45 STUYVESANT AVNEW HAVEN, CT 06512",241300
556,"47 STUYVESANT AVNEW HAVEN, CT 06512",183700
557,"53 STUYVESANT AVNEW HAVEN, CT 06512",166100
558,"392 ELM ST K-3WEST HAVEN, CT 06512",143400
559,"61 STUYVESANT AVNEW HAVEN, CT 06512",204600
560,"65 STUYVESANT AVNEW HAVEN, CT 06511",180500
561,"71 STUYVESANT AVNEW HAVEN, CT 06512",202200
562,"131 ANNS FARM RDHAMDEN, CT 06514",189800
563,"236 DWIGHT ST    APT 3NEW HAVEN, CT 06511",213700
564,"88 HYDE STNEW HAVEN, CT 06511",247600
565,"82 HYDE STNEW HAVEN, CT 06512",142800
566,"74 HYDE STNEW HAVEN, CT 06512",203000
567,"76 GIRARD AVNEW HAVEN, CT 06511",168300
568,"70 GIRARD AVNEW HAVEN, CT 06512",162700
569,"64 GIRARD AVNEW HAVEN, CT 06512",202100
570,"56 GIRARD AVNEW HAVEN, CT 06512",184000
571,"52 GIRARD AVNEW HAVEN, CT 06512",185100
572,"48 GIRARD AVNEW HAVEN, CT 06512",166700
573,"44 GIRARD AVENEW HAVEN, CT 06512",191700
574,"38 GIRARD AVNEW HAVEN, CT 06512",216600
575,"403 EDGEWOOD AVNEW HAVEN, CT 06511",170900
576,"24  GIRARD AVNEW HAVEN, CT 06512",189100
577,"18 GIRARD AVNEW HAVEN, CT 06512",102300
578,"483 TOWNSEND AVNEW HAVEN, CT 06512",215400
579,"487 TOWNSEND AVNEW HAVEN, CT 06511",229900
580,"493 TOWNSEND AVNEW HAVEN, CT 06512",2e+05
581,"497 TOWNSEND AVNEW HAVEN, CT 06512",218900
582,"565 TOWNSEND AVNEW HAVEN, CT 06512",278300
583,"255 FORT HALE RDNEW HAVEN, CT 06512",202900
584,"267 FORT HALE RDNEW HAVEN, CT 06511",239400
585,"287 FORT HALE RDNEW HAVEN, CT 06512",243000
586,"303 FORT HALE RDNEW HAVEN, CT 06512",191300
587,"287 FORT HALE RDNEW HAVEN, CT 06512",6700
588,"325 FORT HALE RDNEW HAVEN, CT 06512",260100
589,"84 ROSEWOOD AVENEW HAVEN, CT 06513",130500
590,"355 FORT HALE RDNEW HAVEN, CT 06512",167500
591,"369 FORT HALE ROADNEW HAVEN, CT 06512",253500
592,"387 FORT HALE RDNEW HAVEN, CT 06512",226500
593,"405 FORT HALE ROADNEW HAVEN, CT 06512",167100
594,"425 FORT HALE RDNEW HAVEN, CT 06512",166900
595,"136 HYDE STNEW HAVEN, CT 06512",171600
596,"140 MILL ST APT 10-70EAST HAVEN, CT 06512",178500
597,"126 HYDE STNEW HAVEN, CT 06511",197700
598,"120 HYDE STNEW HAVEN, CT 06512",234600
599,"116 HYDE STNEW HAVEN, CT 06512",195500
600,"108 HYDE STNEW HAVEN, CT 06512",235600
601,"76 STUYVESANT AVNEW HAVEN, CT 06512",158300
602,NA,NA
603,"72 STUYVESANT AVNEW HAVEN, CT 06512",166100
604,"68 STUYVESANT AVNEW HAVEN, CT 06512",157900
605,"62 STUYVESANT AVNEW HAVEN, CT 06512",184400
606,"58 STUYVESANT AVNEW HAVEN, CT 06512",197400
607,"52 STUYVESANT AVNEW HAVEN, CT 06512",234800
608,"48 STUYVESANT AVNEW HAVEN, CT 06512",209500
609,"42 STUYVESANT AVNEW HAVEN, CT 06512",233200
610,"38 STUYVESANT AVNEW HAVEN, CT 06512",195500
611,"30 STUYVESANT AVNEW HAVEN, CT 06512",252800
612,"16 STUYVESANT AVNEW HAVEN, CT 06512",267200
613,"14 STUYVESANT AVNEW HAVEN, CT 06511",159800
614,"511 TOWNSEND AVNEW HAVEN, CT 06512",240200
615,"519 TOWNSEND AVNEW HAVEN, CT 06512",153500
616,"523 TOWNSEND AVENEW HAVEN, CT 06512",169500
617,"527 TOWNSEND AVNEW HAVEN, CT 06512",255700
618,"535 TOWNSEND AVNEW HAVEN, CT 06512",216700
619,"541 TOWNSEND AVNEW HAVEN, CT 06513",188500
620,"551 TOWNSEND AVNEW HAVEN, CT 06511",313400
621,"555 TOWNSEND AVNEW HAVEN, CT 06512",220000
622,"73 HYDE STNEW HAVEN, CT 06512",159700
623,"77 HYDE STNEW HAVEN, CT 06512",159600
624,"81 HYDE STNEW HAVEN, CT 06511",161000
625,"85 HYDE STNEW HAVEN, CT 06512",157900
626,"91 HYDE STNEW HAVEN, CT 06512",161500
627,"97 HYDE STNEW HAVEN, CT 06512",166100
628,"111 STUYVESANT AVNEW HAVEN, CT 06512",163000
629,"P O BOX 1912NEW HAVEN, CT 06509",262300
630,"645 WHITNEY AVNEW HAVEN, CT 06511",142600
631,"104 GIRARD AVNEW HAVEN, CT 06512",4800
632,"112  GIRARD AVNEW HAVEN, CT 06512",200100
633,"104 GIRARD AVNEW HAVEN, CT 06512",186700
634,"5 STEWART STNEW HAVEN, CT 06511",188600
635,"21 STEWART STNEW HAVEN, CT 06512",197800
636,"137 STUYVESANT AVNEW HAVEN, CT 06512",189500
637,"143 STUYVESANT AVNEW HAVEN, CT 06512",168200
638,"145 STUYVESANT AVNEW HAVEN, CT 06512",216300
639,"204 BURR STNEW HAVEN, CT 06512",133900
640,"174 BURR STNEW HAVEN, CT 06512",162400
641,"140 GIRARD AVNEW HAVEN, CT 06511",107400
642,"132 GIRARD AVNEW HAVEN, CT 06512",151700
643,"105 HYDE STNEW HAVEN, CT 06512",168800
644,"118 TOWNSEND TERNEW HAVEN, CT 06512",156200
645,"115 HYDE STNEW HAVEN, CT 06512",127900
646,"121 HYDE STNEW HAVEN, CT 06512",190800
647,"127 HYDE STNEW HAVEN, CT 06512",160600
648,"133 HYDE STNEW HAVEN, CT 06512",165500
649,"141 HYDE STREETNEW HAVEN, CT 06512",183500
650,"471 FORT HALE RDNEW HAVEN, CT 06511",156300
651," FORT HALE RDNEW HAVEN, CT 06511",39100
652,NA,NA
653,"487 FORT HALE RDNEW HAVEN, CT 06512",155000
654,"495 FORT HALE RDNEW HAVEN, CT 06511",183700
655,"54 STEWART STNEW HAVEN, CT 06512",206200
656,"50 STEWART STNEW HAVEN, CT 06511",175000
657,"44 STEWART STNEW HAVEN, CT 06512",193000
658,"120 STUYVESANT AVNEW HAVEN, CT 06512",215700
659,"35 STEWART STNEW HAVEN, CT 06511",209700
660,"41 STEWART STNEW HAVEN, CT 06512",202200
661,"45 STEWART STNEW HAVEN, CT 06512",203200
662,"49 STEWART STREETNEW HAVEN, CT 06512",147700
663,"57 STEWART STNEW HAVEN, CT 06512",222500
664,"515 FORT HALE RDNEW HAVEN, CT 06512",218000
665,"535 FORT HALE RDNEW HAVEN, CT 06512",184800
666,"555 FORT HALE ROADNEW HAVEN, CT 06512",205500
667,"569 FORT HALE RDNEW HAVEN, CT 06512",201800
668,"585 FORT HALE RDNEW HAVEN, CT 06512",163300
669,"230 BURR STNEW HAVEN, CT 06512",167200
670,"226 BURR STNEW HAVEN, CT 06512",149200
671,"220 BURR STNEW HAVEN, CT 06512",120800
672,"210 BURR STNEW HAVEN, CT 06512",112700
673,"150 STUYVESANT AVNEW HAVEN, CT 06512",150200
674,"146 STUYVESANT AVNEW HAVEN, CT 06512",167200
675,"151 HYDE STNEW HAVEN, CT 06512",187300
676,"PO BOX 890027 DALLAS, TX 75389",161300
677,"165 HYDE STNEW HAVEN, CT 06511",209000
678,"119 HALL STNEW HAVEN, CT 06512",196100
679,"129 HALL STNEW HAVEN, CT 06511",190400
680,"137 HALL STNEW HAVEN, CT 06512",202500
681,"145 HALL STNEW HAVEN, CT 06512",183300
682,"151 HALL STNEW HAVEN, CT 06512",212800
683,"155 HALL STNEW HAVEN, CT 06512",165500
684,"159 HALL STNEW HAVEN, CT 06512",228700
685,"163 HALL STNEW HAVEN, CT 06512",172400
686,"175 HALL STNEW HAVEN, CT 06512",175700
687,"274 BURR STNEW HAVEN, CT 06512",124600
688,"7 BLACK WALNUT DRNEWTOWN, CT 06470",123400
689,"1314 EAST LAS OLAS BLVD STE 34FORT LAUDERDALE, FL 33301",125300
690,"250 BURR STNEW HAVEN, CT 06512",126400
691,"570 FORT HALE RDNEW HAVEN, CT 06512",157500
692,"550 FORT HALE RDNEW HAVEN, CT 06512",284400
693,"9 BARNUM AVENORWALK, CT 06851",167300
694,"530 FORT HALE RDNEW HAVEN, CT 06512",136500
695,"520 FORT HALE RDNEW HAVEN, CT 06512",165300
696,"510 FORT HALE RDNEW HAVEN, CT 06511",156000
697,"488 FORT HALE ROADNEW HAVEN, CT 06512",182500
698,"478 FORT HALE RDNEW HAVEN, CT 06512",162800
699,"468  FORT HALE RDNEW HAVEN, CT 06512",132600
700,"120 HALL STNEW HAVEN, CT 06512",196400
701,"203 HYDE STREETNEW HAVEN, CT 06512",181900
702,"211 HYDE STNEW HAVEN, CT 06512",209700
703,"296 BURR STNEW HAVEN, CT 06512",222400
704,"292 BURR STNEW HAVEN, CT 06512",181200
705,"286 BURR STNEW HAVEN, CT 06512",191000
706,"180 HALL STNEW HAVEN, CT 06512",194000
707,"177 TOWNSEND TERNEW HAVEN, CT 06512",6200
708,"174 HALL STNEW HAVEN, CT 06512",201700
709,"180 TOWNSEND TERNEW HAVEN, CT 06512",290700
710,"166 HALL STNEW HAVEN, CT 06512",168600
711,"158 HALL STNEW HAVEN, CT 06512",185100
712,"177 TOWNSEND TERNEW HAVEN, CT 06512",216700
713,"148 HALL STNEW HAVEN, CT 06512",274400
714,"136 HALL STNEW HAVEN, CT 06511",237400
715,"130 HALL STNEW HAVEN, CT 06512",158000
716,"P O BOX 1912NEW HAVEN, CT 06509",130100
717,"87 BURR STNEW HAVEN, CT 06512",144500
718,"97 BURR STNEW HAVEN, CT 06512",123400
719,"103 BURR STNEW HAVEN, CT 06512",160000
720,"109 BURR STNEW HAVEN, CT 06512",142300
721,"1850 DEAN STNEW HAVEN, CT 06512",207800
722,"1840 DEAN STNEW HAVEN, CT 06512",137200
723,"1836 DEAN STNEW HAVEN, CT 06512",165100
724,"1832 DEAN STNEW HAVEN, CT 06512",115600
725,"1820 DEAN STNEW HAVEN, CT 06511",112900
726,"40 ELMER STNEW HAVEN, CT 06512",142900
727,"34 ELMER STNEW HAVEN, CT 06512",178900
728,"87 HONEYPOT RDWEST HAVEN, CT 06516",163700
729,"24 ELMER STNEW HAVEN, CT 06512",180600
730,"20 ELMER STNEW HAVEN, CT 06512",152500
731,"44 LOOKOUT DRCOLCHESTER, CT 06415",171700
732,"327  CONCORD STNEW HAVEN, CT 06512",139700
733,"331 CONCORD STNEW HAVEN, CT 06512",161800
734,"337 CONCORD STNEW HAVEN, CT 06512",155900
735,"341 CONCORD STNEW HAVEN, CT 06512",214500
736,"349 CONCORD STNEW HAVEN, CT 06512",167100
737,"165 CHURCH STNEW HAVEN, CT 06510",5000
738,"421 TOWNSEND AVNEW HAVEN, CT 06512",161600
739,"385 TOWNSEND AVNEW HAVEN, CT 06512",4355273
740,"P O BOX 1912NEW HAVEN, CT 06509",60900
741,"P O BOX 1912NEW HAVEN, CT 06509",299700
742,"396 CONCORD STNEW HAVEN, CT 06512",199600
743,"388 CONCORD STNEW HAVEN, CT 06512",156900
744,"66 BURR STNEW HAVEN, CT 06512",183100
745,"54  BURR STNEW HAVEN, CT 06512",211300
746,"60 BURR STNEW HAVEN, CT 06512",221900
747,"44 BURR STEAST HAVEN, CT 06512",177900
748,"34 BURR STNEW HAVEN, CT 06512",154700
749,"431 TOWNSEND AVNEW HAVEN, CT 06512",162900
750,"439 TOWNSEND AVNEW HAVEN, CT 06512",146600
751,"PO BOX 120713EAST HAVEN, CT 06512",131000
752,"19 LEY STNEW HAVEN, CT 06512",132900
753,"25  LEY STNEW HAVEN, CT 06512",197300
754,"31 LEY STNEW HAVEN, CT 06512",150200
755,"37 LEY STNEW HAVEN, CT 06511",196000
756,"47 LEY STNEW HAVEN, CT 06512",195400
757,"51 LEY STNEW HAVEN, CT 06511",163300
758,"57 LEY STNEW HAVEN, CT 06512",193600
759,"63 LEY ST  2ND FLNEW HAVEN, CT 06512",192800
760,"71 LEY STNEW HAVEN, CT 06512",149600
761,"77 LEY STNEW HAVEN, CT 06512",152000
762,"81 LEY STNEW HAVEN, CT 06512",199000
763,"89 LEY STNEW HAVEN, CT 06512",149300
764,"95 LEY STNEW HAVEN, CT 06512",168100
765,"110 BURR STNEW HAVEN, CT 06512",167100
766,"166 PARKLANDS TRAILBOZEMAN, MT 59718",168500
767,"104 BURR STNEW HAVEN, CT 06512",193400
768,"100 BURR STNEW HAVEN, CT 06512",202800
769,"375 CONCORD STNEW HAVEN, CT 06512",202900
770,"383 CONCORD STNEW HAVEN, CT 06512",204700
771,"473 TOWNSEND AVNEW HAVEN, CT 06512",304600
772,"17 GIRARD AVNEW HAVEN, CT 06512",224600
773,"23 GIRARD AVNEW HAVEN, CT 06512",141800
774,"18 SPICE BUSH LANEBRANFORD, CT 06405",176100
775,"33 GIRARD AVENEW HAVEN, CT 06512",173300
776,"35 GIRARD AVNEW HAVEN, CT 06512",191100
777,"37 GIRARD AVENEW HAVEN, CT 06512",187000
778,"47 GIRARD AVENEW HAVEN, CT 06512",173800
779,"51 GIRARD AVNEW HAVEN, CT 06512",180300
780,"57 GIRARD AVNEW HAVEN, CT 06512",159400
781,"57 GIRARD AVNEW HAVEN, CT 06512",2700
782,"63 GIRARD AVENEW HAVEN, CT 06512",221900
783,"69 GIRARD AVNEW HAVEN, CT 06512",169000
784,"75 GIRARD AVNEW HAVEN, CT 06512",165500
785,"79 GIRARD AVENEW HAVEN, CT 06512",198300
786,"89 GIRARD AVNEW HAVEN, CT 06512",176700
787,"95 GIRARD AVNEW HAVEN, CT 06511",166200
788,"99 GIRARD AVNEW HAVEN, CT 06512",185600
789,"105 GIRARD AVNEW HAVEN, CT 06512",149400
790,"115 GIRARD AVNEW HAVEN, CT 06512",157300
791,"119 GIRARD AVENEW HAVEN, CT 06512",148900
792,"125 GIRARD AVNEW HAVEN, CT 06512",118100
793,"133 GIRARD AVNEW HAVEN, CT 06512",133900
794,"165 CHURCH STNEW HAVEN, CT 06510",76900
795,"100 LEY STNEW HAVEN, CT 06512",174400
796,"94 LEY STNEW HAVEN, CT 06512",167100
797,"90 LEY STNEW HAVEN, CT 06512",187700
798,"78 LEY STNEW HAVEN, CT 06512",207300
799,"74  LEY STNEW HAVEN, CT 06512",289800
800,"70 LEY STNEW HAVEN, CT 06512",154400
801,"68 LEY STNEW HAVEN, CT 06511",161800
802,"64 LEY STNEW HAVEN, CT 06512",151300
803,"54 LEY STNEW HAVEN, CT 06511",168200
804,"48 LEY STNEW HAVEN, CT 06512",182900
805,"42 LEY STNEW HAVEN, CT 06512",199000
806,"38 LEY STNEW HAVEN, CT 06511",189200
807,"34 LEY STNEW HAVEN, CT 06512",127700
808,"26 LEY STNEW HAVEN, CT 06512",126800
809,"24 LEY STNEW HAVEN, CT 06512",176900
810,"20 LEY STNEW HAVEN, CT 06512",147500
811,"445 TOWNSEND AVNEW HAVEN, CT 06512",182300
812,"449 TOWNSEND AVNEW HAVEN, CT 06512",182900
813,"455 TOWNSEND AVENEW HAVEN, CT 06512",213500
814,"461 TOWNSEND AVNEW HAVEN, CT 06512",140600
815,"165 CHURCH STNEW HAVEN, CT 06510",37440600
816,"257 CONCORD STNEW HAVEN, CT 06512",112300
817,"554 BOSTON POST RD UNIT 301ORANGE, CT 06477",222800
818,"19 ALFRED STNEW HAVEN, CT 06512",173900
819,"23 ALFRED STNEW HAVEN, CT 06512",171100
820,"29 ALFRED STNEW HAVEN, CT 06512",160000
821,"37 ALFRED STNEW HAVEN, CT 06512",115000
822,"47 ALFRED STNEW HAVEN, CT 06512",55000
823,"47 ALFRED STNEW HAVEN, CT 06512",146400
824,"105 SUMMIT STNORTH BRANFORD, CT 06471",143900
825,"44 NELSON STREETNEW HAVEN, CT 06512",137000
826,"40 NELSON STNEW HAVEN, CT 06512",161500
827,"30 NELSON STNEW HAVEN, CT 06512",161300
828,"154 TOWNSEND AVENEW HAVEN, CT 06512",171400
829,"20 NELSON STNEW HAVEN, CT 06512",181700
830,"16 NELSON STNEW HAVEN, CT 06511",155600
831,"239 CONCORD STNEW HAVEN, CT 06512",232200
832,"245 CONCORD STNEW HAVEN, CT 06512",210200
833,"219 CONCORD STNEW HAVEN, CT 06512",168700
834,"253 CONCORD STNEW HAVEN, CT 06511",127900
835,NA,NA
836,"305 TOWNSEND AVNEW HAVEN, CT 06512",8500
837,"25 MYRON STNEW HAVEN, CT 06512",248700
838,"33 MYRON STNEW HAVEN, CT 06512",191900
839,"3111 BELAIR DRIVE #25ELAS VEGAS, NV 89109",211700
840,"43 MYRON STNEW HAVEN, CT 06512",161200
841,"47 MYRON STNEW HAVEN, CT 06512",189700
842,"53 MYRON STNEW HAVEN, CT 06512",193900
843,"57 MYRON STNEW HAVEN, CT 06512",195500
844,"63 MYRON STNEW HAVEN, CT 06512",159700
845,"288 CONCORD STNEW HAVEN, CT 06512",171200
846,"280 CONCORD STNEW HAVEN, CT 06512",181200
847,"274 CONCORD STNEW HAVEN, CT 06512",166500
848,"270 CONCORD STNEW HAVEN, CT 06512",198500
849,"264 CONCORD STNEW HAVEN, CT 06512",144700
850,"260 CONCORD STNEW HAVEN, CT 06512",146600
851,"258 CONCORD STNEW HAVEN, CT 06512",197700
852,"58 FLORENCE AVNEW HAVEN, CT 06512-3945",190700
853,"54 FLORENCE AVNEW HAVEN, CT 06512",168400
854,"52 FLORENCE AVNEW HAVEN, CT 06512",182900
855,"46 FLORENCE AVNEW HAVEN, CT 06512",237600
856,"40 FLORENCE AVNEW HAVEN, CT 06511",171900
857,"4 DORCHESTER TERNEW HAVEN, CT 06511",165200
858,"2 DORCHESTER TERNEW HAVEN, CT 06512",169900
859,"34 FLORENCE AVENEW HAVEN, CT 06512",218100
860,"26 FLORENCE AVNEW HAVEN, CT 06512",160600
861,"960 GRAND AVESAN DIEGO, CA 92109",242100
862,"18 FLORENCE AVNEW HAVEN, CT 06512",156200
863,"255 TOWNSEND AVNEW HAVEN, CT 06512",360900
864,"261 TOWNSEND AVNEW HAVEN, CT 06512",246400
865,"265 TOWNSEND AVENEW HAVEN, CT 06512",273700
866,"271 TOWNSEND AVNEW HAVEN, CT 06512",485200
867,"277 TOWNSEND AVNEW HAVEN, CT 06512",299000
868,"291 TOWNSEND AVNEW HAVEN, CT 06512",423900
869,"295 TOWNSEND AVENEW HAVEN, CT 06512",168500
870,"293 TOWNSEND AVNEW HAVEN, CT 06512",223300
871,"299 TOWNSEND AVNEW HAVEN, CT 06513",321300
872,"305 TOWNSEND AVENEW HAVEN, CT 06512",258700
873,"309 TOWNSEND  AVENEW HAVEN, CT 06512",112800
874,"91 MYRON STNEW HAVEN, CT 06512",159500
875,"30 SUFFIELD COURTCHESHIRE, CT 06410",172500
876,"99 MYRON STNEW HAVEN, CT 06512",177100
877,"109 MYRON STNEW HAVEN, CT 06512",159800
878,"105 MYRON STNEW HAVEN, CT 06512",246100
879,"115 MYRON STNEW HAVEN, CT 06512",183200
880,"131 MYRON STNEW HAVEN, CT 06512",144000
881,"ALFRED STNEW HAVEN, CT 06512",57600
882,"38 ALFRED  STNEW HAVEN, CT 06512",201700
883,"32 ALFRED STNEW HAVEN, CT 06512",175100
884,"28 ALFRED STNEW HAVEN, CT 06512",161600
885,"18 ALFRED STNEW HAVEN, CT 06512",187700
886,"16 ALFRED STNEW HAVEN, CT 06512",154300
887,"16 ALFRED STNEW HAVEN, CT 06512",170700
888,"273 CONCORD STNEW HAVEN, CT 06512",148700
889,"275 CONCORD STNEW HAVEN, CT 06512",191500
890,"281 CONCORD STNEW HAVEN, CT 06512",184900
891,"371 TOWNSEND AVNEW HAVEN, CT 06512",195400
892,"17 BURR STNEW HAVEN, CT 06512",162800
893,"25 BURR STREETNEW HAVEN, CT 06512",164400
894,"7 IRA STNEW HAVEN, CT 06512",114900
895,"24 IRA STNEW HAVEN, CT 06512",173500
896,"20 IRA STNEW HAVEN, CT 06512",207900
897,"12 IRA STNEW HAVEN, CT 06512",127700
898,"2 IRA STNEW HAVEN, CT 06511",201400
899,"1A IRANEW HAVEN, CT 06512",183600
900,"325 TOWNSEND AVNEW HAVEN, CT 06511",155200
901,"333 TOWNSEND AVNEW HAVEN, CT 06512",157000
902,"165 CHURCH STNEW HAVEN, CT 06510",4300
903,"343 TOWNSEND AVNEW HAVEN, CT 06512",182800
