pid,location,latitude_ArcGIS,longitude_ArcGIS
528,71 TOWNSEND TER,41.27427355,-72.89380421
529,77 TOWNSEND TER,41.27424325,-72.89357344
530,85 TOWNSEND TER,41.27422343,-72.89335315
531,91 TOWNSEND TER,41.27419313,-72.89313403
532,99 TOWNSEND TER,41.27417332,-72.89289393
533,105 TOWNSEND TER,41.27414301,-72.89265383
534,111 TOWNSEND TER,41.27411271,-72.89240324
535,220 HYDE ST,41.27355325,-72.89220743
536,15 TOLLI TER,41.273467,-72.89273425
537,19 TOLLI TER,41.2735381,-72.89298368
538,27 TOLLI TER,41.27359754,-72.89323427
539,35 TOLLI TER,41.27365698,-72.89349418
540,43 TOLLI TER,41.2737479,-72.89382403
541,59 TOLLI TER,41.27378752,-72.89399419
542,52 TOLLI TER,41.27373391,-72.89400701
543,48 TOLLI TER,41.27373391,-72.8939872
544,40 TOLLI TER,41.27365349,-72.89367717
545,30 TOLLI TER,41.27357307,-72.89337763
546,20 TOLLI TER,41.27350313,-72.89307692
547,10 TOLLI TER,41.27342388,-72.89276689
548,4 TOLLI TER,41.27334346,-72.89243704
549,503 TOWNSEND AV,41.27051937,-72.8968346
550,STUYVESANT AV,41.2706,-72.89381789
551,21 STUYVESANT AV,41.27060329,-72.89595113
552,27 STUYVESANT AV,41.27060329,-72.89576114
553,33 STUYVESANT AV,41.27060329,-72.89558049
554,41 STUYVESANT AV,41.27060329,-72.8953905
555,45 STUYVESANT AV,41.2705928,-72.89521101
556,47 STUYVESANT AV,41.2705928,-72.89503152
557,53 STUYVESANT AV,41.2705928,-72.89485086
558,57 STUYVESANT AV,41.27058347,-72.89467137
559,61 STUYVESANT AV,41.27058347,-72.89448139
560,65 STUYVESANT AV,41.27058347,-72.89430073
561,71 STUYVESANT AV,41.27057298,-72.89412124
562,75 STUYVESANT AV,41.27057298,-72.89395107
563,87 STUYVESANT AV,41.27056366,-72.89368183
564,88 HYDE ST,41.27007297,-72.89354313
565,82 HYDE ST,41.26992261,-72.89359325
566,74 HYDE ST,41.26972214,-72.89366318
567,76 GIRARD AV,41.26965804,-72.89407345
568,70 GIRARD AV,41.26971748,-72.89429374
569,64 GIRARD AV,41.2697676,-72.89450353
570,56 GIRARD AV,41.26978858,-72.89469002
571,52 GIRARD AV,41.2697979,-72.89488
572,48 GIRARD AV,41.2697979,-72.89505949
573,44 GIRARD AV,41.26980839,-72.89522966
574,38 GIRARD AV,41.26981772,-72.89541964
575,32 GIRARD AV,41.26981772,-72.89560962
576,24 GIRARD AV,41.26982821,-72.89588003
577,18 GIRARD AV,41.26983753,-72.89615976
578,483 TOWNSEND AV,41.26993077,-72.89684392
579,487 TOWNSEND AV,41.27011026,-72.89684392
580,493 TOWNSEND AV,41.27003549,-72.89684397
581,497 TOWNSEND AV,41.2703795,-72.8968346
582,565 TOWNSEND AV,41.27223037,-72.89682411
583,255 FORT HALE RD,41.27233294,-72.89611663
584,267 FORT HALE RD,41.27228399,-72.89585672
585,287 FORT HALE RD,41.27221405,-72.89555601
586,303 FORT HALE RD,41.27216394,-72.8952961
587,315 FORT HALE RD,41.27214296,-72.89522616
588,325 FORT HALE RD,41.272094,-72.89498606
589,339 FORT HALE RD,41.2720334,-72.89470634
590,355 FORT HALE RD,41.27195414,-72.89433686
591,369 FORT HALE RD,41.27189353,-72.89407695
592,387 FORT HALE RD,41.27180379,-72.89373778
593,405 FORT HALE RD,41.27174318,-72.89348719
594,425 FORT HALE RD,41.27168374,-72.89321678
595,136 HYDE ST,41.27134223,-72.89308391
596,130 HYDE ST,41.27121286,-72.89313403
597,126 HYDE ST,41.27105202,-72.89318415
598,120 HYDE ST,41.27092264,-72.8932331
599,116 HYDE ST,41.27078278,-72.89328322
600,108 HYDE ST,41.27065224,-72.89333334
601,76 STUYVESANT AV,41.27062776,-72.89394058
602,NA,NA,NA
603,72 STUYVESANT AV,41.27062776,-72.89413056
604,68 STUYVESANT AV,41.27063825,-72.89431005
605,62 STUYVESANT AV,41.27063825,-72.89450004
606,58 STUYVESANT AV,41.27063825,-72.89468069
607,52 STUYVESANT AV,41.27064758,-72.89486019
608,48 STUYVESANT AV,41.27064758,-72.89503968
609,42 STUYVESANT AV,41.27064758,-72.89522034
610,38 STUYVESANT AV,41.27065807,-72.89541032
611,30 STUYVESANT AV,41.27065807,-72.89569005
612,16 STUYVESANT AV,41.27065807,-72.89596045
613,14 STUYVESANT AV,41.27066856,-72.89613062
614,511 TOWNSEND AV,41.27080143,-72.89682411
615,519 TOWNSEND AV,41.2709308,-72.89682411
616,523 TOWNSEND AV,41.27107067,-72.8968346
617,527 TOWNSEND AV,41.27121169,-72.8968346
618,535 TOWNSEND AV,41.27137953,-72.8968346
619,541 TOWNSEND AV,41.27161031,-72.89682411
620,551 TOWNSEND AV,41.27167092,-72.89682411
621,555 TOWNSEND AV,41.27194015,-72.89682411
622,73 HYDE ST,41.26967902,-72.89360724
623,77 HYDE ST,41.26981888,-72.89355828
624,81 HYDE ST,41.26993893,-72.89351749
625,85 HYDE ST,41.27006831,-72.89346737
626,91 HYDE ST,41.27019885,-72.89341725
627,97 HYDE ST,41.27036901,-72.89335781
628,111 STUYVESANT AV,41.270383,-72.89272609
629,121 STUYVESANT AV,41.27030374,-72.89236594
630,14 STEWART ST,41.26978158,-72.89230417
631,STEWART ST,41.27037411,-72.89205962
632,112 GIRARD AV,41.26945757,-72.89266782
633,104 GIRARD AV,41.26948787,-72.89300815
634,5 STEWART ST,41.26963007,-72.89227736
635,21 STEWART ST,41.26998905,-72.89215731
636,137 STUYVESANT AV,41.2701732,-72.89175637
637,143 STUYVESANT AV,41.27013358,-72.89158737
638,145 STUYVESANT AV,41.27009395,-72.89139739
639,204 BURR ST,41.26975128,-72.89113514
640,174 BURR ST,41.26950186,-72.89136358
641,140 GIRARD AV,41.26936782,-72.89173772
642,132 GIRARD AV,41.26939812,-72.89199764
643,105 HYDE ST,41.27064874,-72.89325758
644,109 HYDE ST,41.2707583,-72.89321795
645,115 HYDE ST,41.27087835,-72.89317716
646,121 HYDE ST,41.2709984,-72.89312704
647,127 HYDE ST,41.27114876,-72.89307808
648,133 HYDE ST,41.27130843,-72.89301748
649,141 HYDE ST,41.27148909,-72.89295803
650,471 FORT HALE RD,41.27148326,-72.89241723
651,FORT HALE RD,41.27246369,-72.89657966
652,NA,NA,NA
653,487 FORT HALE RD,41.27139352,-72.89206757
654,495 FORT HALE RD,41.27135389,-72.8918974
655,54 STEWART ST,41.2708935,-72.89189274
656,50 STEWART ST,41.27075364,-72.89195334
657,44 STEWART ST,41.27061378,-72.8920023
658,120 STUYVESANT AV,41.27038766,-72.89245452
659,35 STEWART ST,41.27039815,-72.89201861
660,41 STEWART ST,41.27052753,-72.8919685
661,43 STEWART ST,41.27066739,-72.89190789
662,49 STEWART ST,41.27079793,-72.89185777
663,57 STEWART ST,41.2709273,-72.89180882
664,515 FORT HALE RD,41.27125365,-72.89145683
665,535 FORT HALE RD,41.27117323,-72.89110717
666,555 FORT HALE RD,41.2711033,-72.89082744
667,569 FORT HALE RD,41.27105318,-72.89060715
668,585 FORT HALE RD,41.27100306,-72.89039736
669,230 BURR ST,41.27057065,-72.89048594
670,226 BURR ST,41.27047042,-72.89056636
671,220 BURR ST,41.27035037,-72.89065611
672,210 BURR ST,41.27016038,-72.89080529
673,150 STUYVESANT AV,41.27011726,-72.89126451
674,146 STUYVESANT AV,41.27016738,-72.89147431
675,151 HYDE ST,41.27180612,-72.89282983
676,159 HYDE ST,41.27198677,-72.89273891
677,165 HYDE ST,41.27217676,-72.89265966
678,119 HALL ST,41.27245415,-72.89231699
679,129 HALL ST,41.27236324,-72.89196733
680,137 HALL ST,41.2723038,-72.89169693
681,145 HALL ST,41.27225368,-72.89148713
682,151 HALL ST,41.27220356,-72.89127734
683,155 HALL ST,41.27215345,-72.89106754
684,159 HALL ST,41.272094,-72.89085658
685,163 HALL ST,41.27204389,-72.89062697
686,175 HALL ST,41.27198328,-72.89036705
687,274 BURR ST,41.27163828,-72.88974815
688,266 BURR ST,41.2714483,-72.88986821
689,258 BURR ST,41.27127813,-72.88997893
690,250 BURR ST,41.27109864,-72.89008849
691,570 FORT HALE RD,41.27111729,-72.89065377
692,550 FORT HALE RD,41.27118722,-72.89095448
693,540 FORT HALE RD,41.27125715,-72.89126451
694,530 FORT HALE RD,41.27130727,-72.89147431
695,520 FORT HALE RD,41.27135739,-72.89168411
696,510 FORT HALE RD,41.2714075,-72.8918939
697,488 FORT HALE RD,41.27145762,-72.89208388
698,478 FORT HALE RD,41.27149725,-72.89225405
699,468 FORT HALE RD,41.27154737,-72.89243354
700,120 HALL ST,41.27249728,-72.89229368
701,203 HYDE ST,41.27308704,-72.89225871
702,211 HYDE ST,41.27328751,-72.89216897
703,296 BURR ST,41.27246464,-72.88935187
704,292 BURR ST,41.27224436,-72.88944279
705,286 BURR ST,41.27201475,-72.88954186
706,180 HALL ST,41.27199726,-72.89021437
707,HALL ST,41.27266518,-72.89309928
708,174 HALL ST,41.27205787,-72.89045447
709,180 TOWNSEND TER,41.27307771,-72.89059783
710,166 HALL ST,41.27211731,-72.89071438
711,158 HALL ST,41.27219774,-72.89101392
712,177 TOWNSEND TER,41.27310336,-72.8906631
713,148 HALL ST,41.27227816,-72.89136358
714,136 HALL ST,41.2723679,-72.89174355
715,130 HALL ST,41.27243784,-72.89203377
716,351 CONCORD ST,41.2673701,-72.89413639
717,87 BURR ST,41.2676032,-72.89357577
718,97 BURR ST,41.26766381,-72.89327506
719,103 BURR ST,41.26774773,-72.89311072
720,109 BURR ST,41.26789692,-72.89294055
721,1850 DEAN ST,41.26783981,-72.89228436
722,1840 DEAN ST,41.26766964,-72.89223424
723,1836 DEAN ST,41.26751928,-72.89217363
724,1832 DEAN ST,41.26736893,-72.89212351
725,1820 DEAN ST,41.26718944,-72.89206407
726,40 ELMER ST,41.2669878,-72.89255826
727,34 ELMER ST,41.26694701,-72.89272726
728,30 ELMER ST,41.26689805,-72.8928881
729,24 ELMER ST,41.26685726,-72.89303729
730,20 ELMER ST,41.26681763,-72.89318765
731,4 ELMER ST,41.266778,-72.89335781
732,327 CONCORD ST,41.2667104,-72.89393708
733,331 CONCORD ST,41.26684094,-72.89397671
734,337 CONCORD ST,41.26698081,-72.89401634
735,341 CONCORD ST,41.26713,-72.89406646
736,349 CONCORD ST,41.26724072,-72.89409676
737,BURR ST,41.27370559,-72.88876581
738,421 TOWNSEND AV,41.26827921,-72.89687423
739,385 TOWNSEND AV,41.26727802,-72.89680546
740,CONCORD ST,41.26397178,-72.89298434
741,398 CONCORD ST,41.26822327,-72.89531358
742,396 CONCORD ST,41.26819296,-72.89507348
743,388 CONCORD ST,41.26817315,-72.89485319
744,66 BURR ST,41.26740739,-72.89490564
745,54 BURR ST,41.26740739,-72.89491613
746,60 BURR ST,41.26744819,-72.89470517
747,44 BURR ST,41.26735727,-72.89517605
748,34 BURR ST,41.26730832,-72.89547559
749,431 TOWNSEND AV,41.26857992,-72.89687423
750,439 TOWNSEND AV,41.26873027,-72.89686374
751,15 LEY ST,41.26885265,-72.89623319
752,19 LEY ST,41.26884333,-72.8960432
753,25 LEY ST,41.26881303,-72.89575298
754,31 LEY ST,41.26878272,-72.89550356
755,37 LEY ST,41.26876291,-72.89528327
756,45 LEY ST,41.26874309,-72.89505366
757,51 LEY ST,41.26872328,-72.8948835
758,57 LEY ST,41.26871279,-72.89471333
759,63 LEY ST,41.26868365,-72.89448372
760,71 LEY ST,41.26859507,-72.89410259
761,77 LEY ST,41.26851465,-72.89393242
762,81 LEY ST,41.26845404,-72.89379256
763,89 LEY ST,41.26837479,-72.8936119
764,95 LEY ST,41.26829436,-72.89344173
765,110 BURR ST,41.26793421,-72.89298018
766,106 BURR ST,41.27774451,-72.88487856
767,104 BURR ST,41.26766731,-72.89352565
768,100 BURR ST,41.26759737,-72.89390561
769,375 CONCORD ST,41.26805543,-72.89447323
770,383 CONCORD ST,41.26816499,-72.89463407
771,473 TOWNSEND AV,41.26963007,-72.89684392
772,17 GIRARD AV,41.26978275,-72.89613178
773,23 GIRARD AV,41.26978275,-72.89596161
774,27 GIRARD AV,41.26977343,-72.89581126
775,33 GIRARD AV,41.26976294,-72.89562128
776,35 GIRARD AV,41.26976294,-72.89542197
777,37 GIRARD AV,41.26975361,-72.89523199
778,47 GIRARD AV,41.26974312,-72.89504201
779,51 GIRARD AV,41.26974312,-72.89485203
780,57 GIRARD AV,41.26972331,-72.89460377
781,GIRARD AV,41.26965659,-72.89417226
782,63 GIRARD AV,41.26967319,-72.89437766
783,69 GIRARD AV,41.26963356,-72.89420749
784,75 GIRARD AV,41.26958344,-72.894028
785,79 GIRARD AV,41.26953333,-72.89381703
786,89 GIRARD AV,41.2694937,-72.89360374
787,95 GIRARD AV,41.26947272,-72.89336364
788,99 GIRARD AV,41.2694529,-72.89316317
789,105 GIRARD AV,41.26942377,-72.89293356
790,115 GIRARD AV,41.26940279,-72.89266316
791,119 GIRARD AV,41.26937365,-72.89243354
792,125 GIRARD AV,41.26935267,-72.89222258
793,133 GIRARD AV,41.26933285,-72.89195334
794,118 BURR ST,41.2685333,-72.89234263
795,100 LEY ST,41.268327,-72.8933683
796,94 LEY ST,41.26839693,-72.89352915
797,90 LEY ST,41.268496,-72.89375876
798,78 LEY ST,41.26861605,-72.89401867
799,74 LEY ST,41.26866733,-72.89413406
800,70 LEY ST,41.26870696,-72.89432404
801,68 LEY ST,41.26873843,-72.89444759
802,64 LEY ST,41.26875825,-72.89466787
803,54 LEY ST,41.26877806,-72.89488816
804,48 LEY ST,41.26880836,-72.89510844
805,42 LEY ST,41.26881769,-72.89529843
806,38 LEY ST,41.2688375,-72.89543829
807,34 LEY ST,41.26884799,-72.89557815
808,26 LEY ST,41.26886781,-72.89576814
809,24 LEY ST,41.26888762,-72.89596744
810,20 LEY ST,41.26890743,-72.89613761
811,445 TOWNSEND AV,41.26901,-72.89686374
812,449 TOWNSEND AV,41.26911024,-72.89686374
813,455 TOWNSEND AV,41.26925943,-72.89685441
814,461 TOWNSEND AV,41.26942027,-72.89685441
815,155 BURR ST,41.26960909,-72.89117826
816,257 CONCORD ST,41.26488168,-72.89336714
817,15 ALFRED ST,41.26516374,-72.89288228
818,19 ALFRED ST,41.26521386,-72.89269229
819,23 ALFRED ST,41.26526398,-72.8925431
820,29 ALFRED ST,41.26532342,-72.89234263
821,37 ALFRED ST,41.26538403,-72.89213284
822,ALFRED ST,41.26530692,-72.89249795
823,47 ALFRED ST,41.26544347,-72.89193237
824,50 NELSON ST,41.26484671,-72.89150928
825,44 NELSON ST,41.2647966,-72.89165031
826,40 NELSON ST,41.26472667,-72.8918601
827,30 NELSON ST,41.26463692,-72.89210953
828,26 NELSON ST,41.2645868,-72.8922692
829,20 NELSON ST,41.26452736,-72.89243937
830,16 NELSON ST,41.26448657,-72.8925501
831,239 CONCORD ST,41.26439449,-72.893169
832,245 CONCORD ST,41.26450521,-72.89321911
833,247 CONCORD ST,41.26463459,-72.89327972
834,253 CONCORD ST,41.26477212,-72.89332751
835,NA,NA,NA
836,MYRON ST,41.26567061,-72.89408548
837,25 MYRON ST,41.26528262,-72.89547792
838,33 MYRON ST,41.26532342,-72.89527395
839,37 MYRON ST,41.26537354,-72.8950828
840,43 MYRON ST,41.26542365,-72.89490331
841,47 MYRON ST,41.26545396,-72.89478326
842,53 MYRON ST,41.26550408,-72.89461309
843,57 MYRON ST,41.26556352,-72.89438348
844,63 MYRON ST,41.26559382,-72.89427392
845,288 CONCORD ST,41.26560897,-72.89369349
846,280 CONCORD ST,41.2654493,-72.89363404
847,274 CONCORD ST,41.26529894,-72.89358393
848,270 CONCORD ST,41.26514859,-72.89353381
849,264 CONCORD ST,41.26502854,-72.89349418
850,260 CONCORD ST,41.26491898,-72.89345339
851,256 CONCORD ST,41.2647896,-72.89341376
852,58 FLORENCE AV,41.26456699,-72.89378906
853,54 FLORENCE AV,41.26451687,-72.8939499
854,52 FLORENCE AV,41.26444694,-72.89414921
855,46 FLORENCE AV,41.26438749,-72.89432987
856,40 FLORENCE AV,41.2643467,-72.89445924
857,4 DORCHESTER TER,41.26455999,-72.89531358
858,2 DORCHESTER TER,41.26438983,-72.89519353
859,34 FLORENCE AV,41.26425695,-72.89472965
860,26 FLORENCE AV,41.2641777,-72.89495926
861,22 FLORENCE AV,41.26410777,-72.89518887
862,18 FLORENCE AV,41.26405765,-72.89534854
863,255 TOWNSEND AV,41.26395275,-72.89591966
864,261 TOWNSEND AV,41.26401336,-72.8959791
865,265 TOWNSEND AV,41.26412175,-72.89609798
866,271 TOWNSEND AV,41.26425229,-72.89621803
867,277 TOWNSEND AV,41.26436185,-72.8963171
868,291 TOWNSEND AV,41.26456116,-72.8964966
869,295 TOWNSEND AV,41.26516724,-72.89650825
870,293 TOWNSEND AV,41.26474998,-72.89659683
871,299 TOWNSEND AV,41.26484671,-72.89661431
872,305 TOWNSEND AV,41.26520803,-72.89648844
873,309 TOWNSEND AV,41.2653817,-72.89644648
874,91 MYRON ST,41.26583392,-72.89337296
875,95 MYRON ST,41.26588404,-72.89315384
876,99 MYRON ST,41.26595397,-72.89292307
877,109 MYRON ST,41.26603323,-72.89261304
878,105 MYRON ST,41.2659936,-72.89276339
879,115 MYRON ST,41.26609384,-72.89239392
880,131 MYRON ST,41.26617309,-72.8920629
881,ALFRED ST,41.26530692,-72.89249795
882,38 ALFRED ST,41.26545746,-72.89210836
883,32 ALFRED ST,41.26539685,-72.89227853
884,28 ALFRED ST,41.2653374,-72.89250814
885,18 ALFRED ST,41.2652768,-72.89267831
886,16 ALFRED ST,41.26522784,-72.89285896
887,263 CONCORD ST,41.26513227,-72.89345688
888,273 CONCORD ST,41.26527213,-72.89349768
889,275 CONCORD ST,41.26539219,-72.89354779
890,281 CONCORD ST,41.26553205,-72.89358742
891,371 TOWNSEND AV,41.26691903,-72.89672621
892,17 BURR ST,41.26715331,-72.89610614
893,25 BURR ST,41.26718361,-72.89586604
894,7 IRA ST,41.26582165,-72.89543605
895,24 IRA ST,41.26673138,-72.89553503
896,20 IRA ST,41.26657171,-72.8954954
897,12 IRA ST,41.26641203,-72.89545577
898,2 IRA ST,41.26589453,-72.89548142
899,1A IRA ST,41.26573757,-72.89547426
900,325 TOWNSEND AV,41.26570455,-72.89642433
901,333 TOWNSEND AV,41.26589919,-72.89646629
902,TOWNSEND AV,41.27187565,-72.89685772
903,343 TOWNSEND AV,41.26613929,-72.89653622
904,341 TOWNSEND AV,41.2661696,-72.89653622
905,351 TOWNSEND AV,41.2663689,-72.89658634
906,357 TOWNSEND AV,41.26653907,-72.89663646
907,361 TOWNSEND AV,41.26668942,-72.89667609
908,365 TOWNSEND AV,41.26677917,-72.8966959
909,37 BURR ST,41.26724305,-72.89551522
910,39 BURR ST,41.26727336,-72.89535554
911,45 BURR ST,41.26731298,-72.89511544
912,55 BURR ST,41.26737359,-72.89480541
913,65 BURR ST,41.27867577,-72.88344495
914,346 CONCORD ST,41.26706006,-72.89411424
915,338 CONCORD ST,41.26698081,-72.89409443
916,334 CONCORD ST,41.26685027,-72.8940548
917,324 CONCORD ST,41.26666029,-72.89399419
918,320 CONCORD ST,41.26645049,-72.89393475
919,CONCORD ST,41.26397178,-72.89298434
920,72 MYRON ST,41.26584791,-72.89352873
921,64 MYRON ST,41.26569755,-72.89410725
922,60 MYRON ST,41.26559732,-72.89444759
923,MYRON ST,41.26567061,-72.89408548
924,1 IRA ST,41.26564627,-72.89551988
925,1B IRA ST,41.26573757,-72.89547426
926,1C IRA ST,41.26573757,-72.89547426
927,3 IRA ST,41.26605654,-72.89533456
928,5 IRA ST,41.26622438,-72.89533456
929,9 IRA ST,41.26639921,-72.89537652
930,NA,NA,NA
931,21 IRA ST,41.26667893,-72.89544645
932,23 IRA ST,41.2668188,-72.89548608
933,5 ELMER ST,41.26664397,-72.89363288
934,7 ELMER ST,41.26672322,-72.89334383
935,15 ELMER ST,41.26676402,-72.89317366
936,25 ELMER ST,41.26682346,-72.89296386
937,35 ELMER ST,41.26691321,-72.89261304
938,1800 DEAN ST,41.26681996,-72.89194402
939,1760 DEAN ST,41.26659035,-72.89187409
940,130 MYRON ST,41.26625701,-72.89195801
941,DEAN ST,41.26361329,-72.89072994
942,124 MYRON ST,41.26621738,-72.89211768
943,118 MYRON ST,41.26617775,-72.89228785
944,112 MYRON ST,41.26610782,-72.89252795
945,106 MYRON ST,41.2660577,-72.89273775
946,100 MYRON ST,41.2660274,-72.8928578
947,96 MYRON ST,41.26596796,-72.89308741
948,297 CONCORD ST,41.26590968,-72.8937168
949,301 CONCORD ST,41.26604022,-72.89374594
950,307 CONCORD ST,41.2662302,-72.89380654
951,54 TOWNSEND AV,41.25913651,-72.8924552
952,TOWNSEND AV,41.27187565,-72.89685772
953,197 TOWNSEND AV,41.26252847,-72.8946026
954,15 PARKER PL,41.26285482,-72.8941597
955,21 PARKER PL,41.26296438,-72.89390911
956,25 PARKER PL,41.2630145,-72.89378906
957,29 PARKER PL,41.26307394,-72.89365969
958,35 PARKER PL,41.26311473,-72.89355945
959,37 PARKER PL,41.26317417,-72.89339977
960,41 PARKER PL,41.26322429,-72.89327972
961,45 PARKER PL,41.26327441,-72.89315035
962,51 PARKER PL,41.26333385,-72.89301981
963,55 PARKER PL,41.26338397,-72.89289043
964,52 BEECHER PL,41.26272777,-72.89249881
965,50 BEECHER PL,41.26267766,-72.89263868
966,46 BEECHER PL,41.26265784,-72.8927191
967,42 BEECHER PL,41.26258675,-72.89290908
968,38 BEECHER PL,41.26254712,-72.89304895
969,34 BEECHER PL,41.26248768,-72.8932296
970,26 BEECHER PL,41.26241774,-72.89345921
971,18 BEECHER PL,41.26235713,-72.8936492
972,14 BEECHER PL,41.2622872,-72.89384967
973,183 TOWNSEND AV,41.26225923,-72.89441379
974,187 TOWNSEND AV,41.26238977,-72.89451402
975,201 CONCORD ST,41.26335833,-72.89260255
976,71 PARKER PL,41.263694,-72.89213983
977,73 PARKER PL,41.26378491,-72.89193936
978,91 PARKER PL,41.26386417,-72.89173889
979,95 PARKER PL,41.26392478,-72.89159902
980,103 PARKER PL,41.26400403,-72.89142885
981,107 PARKER PL,41.26406464,-72.89126918
982,40 ARDEN ST,41.26339679,-72.89093933
983,28 ARDEN ST,41.26330704,-72.89119924
984,24 ARDEN ST,41.2632476,-72.89136941
985,20 ARDEN ST,41.26317767,-72.89156988
986,14 ARDEN ST,41.26311706,-72.89175987
987,12 ARDEN ST,41.26306694,-72.89189973
988,173 CONCORD ST,41.26303781,-72.89241257
989,189 CONCORD ST,41.26309841,-72.89244287
990,193 CONCORD ST,41.26316835,-72.89249182
991,249 TOWNSEND AV,41.26379307,-72.89574949
992,19 FLORENCE AV,41.26405415,-72.89515274
993,25 FLORENCE AV,41.26412408,-72.89495226
994,35 FLORENCE AV,41.2641742,-72.89479142
995,37 FLORENCE AV,41.26424413,-72.89458162
996,41 FLORENCE AV,41.26430358,-72.89439164
997,32 MANSION ST,41.26414273,-72.89414804
998,30 MANSION ST,41.26406231,-72.8940886
999,28 MANSION ST,41.26389214,-72.89397788
1000,22 MANSION ST,41.26374295,-72.89387764
1001,18 MANSION ST,41.2636229,-72.89379838
1002,14 MANSION ST,41.26349236,-72.89371796
1003,8 MANSION ST,41.2633828,-72.89363754
1004,4 MANSION ST,41.26327208,-72.89356761
1005,28 PARKER PL,41.26304713,-72.89387181
1006,PARKER PL,41.2634117,-72.89289392
1007,24 PARKER PL,41.2629772,-72.89403149
1008,PARKER PL,41.2634117,-72.89289392
1009,18 PARKER PL,41.26289678,-72.89421215
1010,207 TOWNSEND AV,41.26283967,-72.89482522
1011,211 TOWNSEND AV,41.2629399,-72.89490448
1012,215 TOWNSEND AV,41.26308093,-72.89500588
1013,219 TOWNSEND AV,41.2631427,-72.89505833
